Order ID,Postman ID,Customer ID,"Delivery Address (Lat, Long)",Item Type,Booking Date,Delivery Date,Day of Week,Initial Time Slot,Modified Time Slot,Address Type,Delivery Outcome,Delivery Route Traffic Conditions,Weather Conditions
ORD4892,POST043,CUST093,"'25.720419573453036, -80.1232531828139'",ID-Card,2024-12-26,2025-01-06,1,1,,1,1,3,2
ORD4893,POST044,CUST094,"'26.0112786175659, -80.00838642024995'",Passport,2024-12-27,2025-01-06,1,1,,1,1,1,1
ORD4894,POST045,CUST095,"'25.708028381146057, -80.14468996025103'",Drivers-License,2024-12-28,2025-01-08,3,2,,1,1,2,3
ORD4895,POST046,CUST096,"'25.65557623571428, -80.04866871657613'",Drivers-License,2024-12-29,2025-01-07,2,1,,1,1,3,2
ORD4896,POST047,CUST097,"'25.977159777625534, -80.35331043258137'",ID-Card,2024-12-30,2025-01-08,3,5,,1,0,1,1
ORD4897,POST048,CUST098,"'25.613940065558342, -80.07287119217668'",ID-Card,2024-12-31,2025-01-10,5,3,,1,1,2,3
ORD4898,POST049,CUST099,"'25.518941304429305, -80.41761944423864'",ID-Card,2024-12-01,2024-12-09,1,1,,1,1,3,2
ORD4899,POST050,CUST100,"'25.90668996470074, -80.15396628575999'",ID-Card,2024-12-02,2024-12-13,5,1,,3,1,1,1
ORD4900,POST001,CUST101,"'25.73872001191148, -80.13059598578016'",ID-Card,2024-12-03,2024-12-11,3,2,,2,1,2,3
ORD4901,POST002,CUST102,"'25.86686444508226, -80.41831549775132'",Passport,2024-12-04,2024-12-14,6,1,,2,1,3,2
ORD4902,POST003,CUST103,"'25.587790030679415, -80.29005906577456'",ID-Card,2024-12-05,2024-12-16,1,5,,1,1,1,1
ORD4903,POST004,CUST104,"'25.962650315443934, -79.95631237768569'",Letters,2024-12-06,2024-12-12,4,3,,3,1,2,3
ORD4904,POST005,CUST105,"'25.721881226923497, -80.23373564383203'",ID-Card,2024-12-07,2024-12-17,2,1,,1,1,3,2
ORD4905,POST006,CUST106,"'25.59976343393034, -79.94831167071301'",Drivers-License,2024-12-08,2024-12-16,1,1,,2,1,1,1
ORD4906,POST007,CUST107,"'25.775607787221396, -79.96501411225066'",Drivers-License,2024-12-09,2024-12-18,3,2,,1,1,2,3
ORD4907,POST008,CUST108,"'25.94758909873668, -80.12114333134657'",Passport,2024-12-10,2024-12-21,6,1,,2,1,3,2
ORD4908,POST009,CUST109,"'25.608471015343227, -80.13568519773841'",ID-Card,2024-12-11,2024-12-23,1,5,,1,0,1,1
ORD4909,POST010,CUST110,"'25.710291638425215, -79.98546348140506'",Drivers-License,2024-12-12,2024-12-24,2,3,,1,1,2,3
ORD4910,POST011,CUST111,"'26.00526155844621, -80.07710512193626'",Passport,2024-12-13,2024-12-26,4,1,,1,1,3,2
ORD4911,POST012,CUST112,"'25.637355207122557, -80.11639946613171'",Passport,2024-12-14,2024-12-24,2,1,,2,1,1,1
ORD4912,POST013,CUST113,"'25.544927251727163, -80.18406253619551'",Drivers-License,2024-12-15,2024-12-26,4,2,,1,1,2,3
ORD4913,POST014,CUST114,"'25.999729676856884, -80.20556301573609'",Drivers-License,2024-12-16,2024-12-27,5,1,,1,1,3,2
ORD4914,POST015,CUST115,"'25.94347650067848, -80.36312018631428'",Passport,2024-12-17,2024-12-26,4,5,,1,1,1,1
ORD4915,POST016,CUST116,"'25.972860727413778, -80.17312634909551'",ID-Card,2024-12-18,2024-12-27,5,3,,1,1,2,3
ORD4916,POST017,CUST117,"'25.60361008350738, -80.07420504018715'",ID-Card,2024-12-19,2024-12-28,6,1,,1,1,3,2
ORD4917,POST018,CUST118,"'25.782098448066947, -79.9821137753881'",Drivers-License,2024-12-20,2025-01-02,4,1,,1,1,1,1
ORD4918,POST019,CUST119,"'25.558130467173523, -80.21253548857415'",Passport,2024-12-21,2024-12-31,2,2,,2,1,2,3
ORD4919,POST020,CUST120,"'25.970603680249365, -80.37908823643025'",Drivers-License,2024-12-22,2025-01-03,5,1,,1,1,3,2
ORD4920,POST021,CUST121,"'25.74603456263672, -80.43807002021904'",ID-Card,2024-12-23,2025-01-03,5,1,,2,1,1,1
ORD4921,POST022,CUST122,"'25.55309868466664, -80.20645808782095'",Drivers-License,2024-12-24,2025-01-06,1,3,,1,1,2,3
ORD4922,POST023,CUST123,"'25.987232795183875, -79.96530967980121'",ID-Card,2024-12-25,2025-01-06,1,1,,1,1,3,2
ORD4923,POST024,CUST124,"'25.625134912924967, -79.97150600099827'",ID-Card,2024-12-26,2025-01-06,1,1,,2,1,1,1
ORD4924,POST025,CUST125,"'25.96205493731502, -80.17799641585073'",ID-Card,2024-12-27,2025-01-04,6,2,,1,0,2,3
ORD4925,POST026,CUST126,"'25.70592707001596, -80.17162210780062'",ID-Card,2024-12-28,2025-01-07,2,1,,1,0,3,2
ORD4926,POST027,CUST127,"'25.967872408062835, -80.2673279199424'",ID-Card,2024-12-29,2025-01-07,2,1,,1,1,1,1
ORD4927,POST028,CUST128,"'25.67106071454416, -80.15778786566587'",ID-Card,2024-12-30,2025-01-07,2,3,,1,0,2,3
ORD4928,POST029,CUST129,"'25.85469033554716, -80.35755482859408'",Passport,2024-12-31,2025-01-10,5,1,,3,1,3,2
ORD4929,POST030,CUST130,"'25.852294829894195, -79.96669561560147'",Passport,2024-12-01,2024-12-12,4,1,,2,1,1,1
ORD4930,POST031,CUST131,"'25.75168250948963, -80.1776651149006'",ID-Card,2024-12-02,2024-12-11,3,2,,2,1,2,3
ORD4931,POST032,CUST132,"'25.518198104034134, -80.40346588634408'",ID-Card,2024-12-03,2024-12-11,3,1,,1,0,3,2
ORD4932,POST033,CUST133,"'25.54254502660915, -79.94829808824267'",Drivers-License,2024-12-04,2024-12-14,6,5,,3,1,1,1
ORD4933,POST034,CUST134,"'25.674394424799697, -80.13091284784731'",Drivers-License,2024-12-05,2024-12-13,5,3,,1,1,2,3
ORD4934,POST035,CUST135,"'25.89309186666625, -80.41176886732546'",Articles,2024-12-06,2024-12-12,4,1,,1,1,3,2
ORD4935,POST036,CUST136,"'25.69618578679633, -80.03273837167272'",Drivers-License,2024-12-07,2024-12-17,2,1,,1,1,1,1
ORD4936,POST037,CUST137,"'25.52002683224563, -80.31624038884372'",ID-Card,2024-12-08,2024-12-19,4,2,,3,1,2,3
ORD4937,POST038,CUST138,"'25.910147466423954, -79.94494790084251'",ID-Card,2024-12-09,2024-12-20,5,1,,1,1,3,2
ORD4938,POST039,CUST139,"'25.514261722182013, -80.41544417577478'",Drivers-License,2024-12-10,2024-12-21,6,5,,3,1,1,1
ORD4939,POST040,CUST140,"'25.841062899139406, -79.99315961274152'",ID-Card,2024-12-11,2024-12-19,4,3,,1,1,2,3
ORD4940,POST041,CUST141,"'25.591665556026555, -80.27321751746524'",ID-Card,2024-12-12,2024-12-20,5,1,,2,1,3,2
ORD4941,POST042,CUST142,"'25.98266375170739, -80.03176379703427'",Drivers-License,2024-12-13,2024-12-24,2,1,,2,1,1,1
ORD4942,POST043,CUST143,"'25.740644409665883, -80.39915115478126'",ID-Card,2024-12-14,2024-12-24,2,2,,2,1,2,3
ORD4943,POST044,CUST144,"'25.61174282359671, -80.15347919405906'",ID-Card,2024-12-15,2024-12-26,4,1,,1,0,3,2
ORD4944,POST045,CUST145,"'25.95691402758916, -80.2273321691517'",Passport,2024-12-16,2024-12-28,6,5,,2,1,1,1
ORD4945,POST046,CUST146,"'25.556495037110317, -79.98470299121897'",Passport,2024-12-17,2024-12-26,4,3,,1,1,2,3
ORD4946,POST047,CUST147,"'25.665006215385198, -80.27773327847245'",Passport,2024-12-18,2024-12-27,5,1,,2,1,3,2
ORD4947,POST048,CUST148,"'25.662244119769124, -79.95171789613839'",Passport,2024-12-19,2024-12-28,6,1,,3,1,1,1
ORD4948,POST049,CUST149,"'25.810415812172657, -79.9702086246508'",ID-Card,2024-12-20,2025-01-02,4,2,,3,1,2,3
ORD4949,POST050,CUST150,"'25.545104366425598, -80.28747352404126'",ID-Card,2024-12-21,2025-01-01,3,1,,1,0,3,2
ORD4950,POST001,CUST151,"'25.58065712113807, -80.01830520306996'",Passport,2024-12-22,2025-01-03,5,5,,3,1,1,1
ORD4951,POST002,CUST152,"'25.674407101193268, -80.36480186871556'",Passport,2024-12-23,2025-01-03,5,3,,2,1,2,3
ORD4952,POST003,CUST153,"'25.74832005305014, -80.15973647322969'",ID-Card,2024-12-24,2025-01-06,1,1,5.0,2,1,3,2
ORD4953,POST004,CUST154,"'25.63698406801302, -80.4057036085608'",Passport,2024-12-25,2025-01-03,5,1,,1,1,1,1
ORD4954,POST005,CUST155,"'25.6040034032857, -80.30630410761188'",ID-Card,2024-12-26,2025-01-07,2,2,,1,1,2,3
ORD4955,POST006,CUST156,"'25.803049974598796, -80.43006247154918'",ID-Card,2024-12-27,2025-01-04,6,1,,1,1,3,2
ORD4956,POST007,CUST157,"'25.749238702528455, -80.22538987627512'",Drivers-License,2024-12-28,2025-01-07,2,5,,1,0,1,1
ORD4957,POST008,CUST158,"'25.578369702032177, -80.17605425003897'",Drivers-License,2024-12-29,2025-01-07,2,3,4.0,1,1,2,3
ORD4958,POST009,CUST159,"'25.839084930962578, -80.02949097153747'",Passport,2024-12-30,2025-01-09,4,1,,2,0,3,2
ORD4959,POST010,CUST160,"'25.673833934353556, -80.40678765793922'",Drivers-License,2024-12-31,2025-01-10,5,1,,2,0,1,1
ORD4960,POST011,CUST161,"'25.821363053203974, -80.07980402452172'",ID-Card,2024-12-01,2024-12-11,3,2,,1,0,2,3
ORD4961,POST012,CUST162,"'25.679626877284356, -80.21927719265643'",Drivers-License,2024-12-02,2024-12-10,2,1,,3,1,3,2
ORD4962,POST013,CUST163,"'25.81885264304094, -79.97898093261472'",ID-Card,2024-12-03,2024-12-13,5,1,,2,1,1,1
ORD4963,POST014,CUST164,"'25.936995767068726, -80.09406532095268'",Passport,2024-12-04,2024-12-12,4,3,,2,0,2,3
ORD4964,POST015,CUST165,"'25.703126729567167, -80.17517201474462'",ID-Card,2024-12-05,2024-12-17,2,1,,2,1,3,2
ORD4965,POST016,CUST166,"'25.94284042871614, -80.09165729124601'",Passport,2024-12-06,2024-12-14,6,1,,1,1,1,1
ORD4966,POST017,CUST167,"'25.694077254050615, -80.27436197255878'",Passport,2024-12-07,2024-12-19,4,2,,1,1,2,3
ORD4967,POST018,CUST168,"'25.59472860525332, -80.3620994989215'",ID-Card,2024-12-08,2024-12-18,3,1,,1,1,3,2
ORD4968,POST019,CUST169,"'25.649564762221896, -80.25380641152647'",Passport,2024-12-09,2024-12-18,3,1,,1,1,1,1
ORD4969,POST020,CUST170,"'25.93135488915936, -80.32314484810723'",Articles,2024-12-10,2024-12-16,1,3,,1,1,2,3
ORD4970,POST021,CUST171,"'25.841961469555653, -79.94918086629217'",ID-Card,2024-12-11,2024-12-23,1,1,,1,0,3,2
ORD4971,POST022,CUST172,"'25.736255523807685, -80.01717566080242'",ID-Card,2024-12-12,2024-12-20,5,1,,1,1,1,1
ORD4972,POST023,CUST173,"'25.911655659641173, -80.29832197686156'",Drivers-License,2024-12-13,2024-12-21,6,2,,3,1,2,3
ORD4973,POST024,CUST174,"'25.65843192934426, -80.00251929132783'",Passport,2024-12-14,2024-12-24,2,1,,3,1,3,2
ORD4974,POST025,CUST175,"'26.00440864711776, -80.00229629931555'",ID-Card,2024-12-15,2024-12-23,1,5,,2,0,1,1
ORD4975,POST026,CUST176,"'25.74980189772409, -80.0996251547061'",Drivers-License,2024-12-16,2024-12-26,4,3,,3,0,2,3
ORD4976,POST027,CUST177,"'25.83459330823838, -80.1934496523478'",ID-Card,2024-12-17,2024-12-27,5,1,,1,0,3,2
ORD4977,POST028,CUST178,"'25.627446026314107, -80.42467853406542'",ID-Card,2024-12-18,2024-12-27,5,1,,3,1,1,1
ORD4978,POST029,CUST179,"'25.827679172101398, -79.9463481836662'",Drivers-License,2024-12-19,2024-12-30,1,2,,1,1,2,3
ORD4979,POST030,CUST180,"'25.68743098046436, -80.18329074763419'",Passport,2024-12-20,2024-12-31,2,1,,3,1,3,2
ORD4980,POST031,CUST181,"'25.55594877478771, -80.13792151038935'",ID-Card,2024-12-21,2025-01-01,3,5,,3,1,1,1
ORD4981,POST032,CUST182,"'25.790440862310287, -80.1038751022723'",Drivers-License,2024-12-22,2024-12-31,2,3,,1,0,2,3
ORD4982,POST033,CUST183,"'25.535500171480965, -80.15637830913616'",Drivers-License,2024-12-23,2025-01-02,4,1,,1,1,3,2
ORD4983,POST034,CUST184,"'25.733045761868187, -80.13923257683757'",Passport,2024-12-24,2025-01-06,1,1,,1,1,1,1
ORD4984,POST035,CUST185,"'25.540782554916916, -80.0860966460877'",Drivers-License,2024-12-25,2025-01-06,1,2,,1,1,2,3
ORD4985,POST036,CUST186,"'25.995878207272344, -80.35617341713942'",ID-Card,2024-12-26,2025-01-06,1,1,,2,1,3,2
ORD4986,POST037,CUST187,"'25.795443914189526, -80.1698687961711'",ID-Card,2024-12-27,2025-01-08,3,5,,2,1,1,1
ORD4987,POST038,CUST188,"'25.64567291947688, -80.3382348108622'",Drivers-License,2024-12-28,2025-01-07,2,3,,1,1,2,3
ORD4988,POST039,CUST189,"'25.91510907524043, -80.27360854875602'",Passport,2024-12-29,2025-01-07,2,1,,1,1,3,2
ORD4989,POST040,CUST190,"'25.969296354273997, -80.1783811515941'",Letters,2024-12-30,2025-01-06,1,1,,2,0,1,1
ORD4990,POST041,CUST191,"'25.65936468226987, -80.29725474729092'",ID-Card,2024-12-31,2025-01-09,4,2,,2,1,2,3
ORD4991,POST042,CUST192,"'25.648624410942777, -80.41574029559757'",ID-Card,2024-12-01,2024-12-12,4,1,,1,1,3,2
ORD4992,POST043,CUST193,"'25.53292498055345, -80.41992312688913'",ID-Card,2024-12-02,2024-12-10,2,5,,2,1,1,1
ORD4993,POST044,CUST194,"'25.772891980881752, -80.26312107531676'",ID-Card,2024-12-03,2024-12-11,3,3,,3,1,2,3
ORD4994,POST045,CUST195,"'25.986338310113563, -80.03333042504327'",Passport,2024-12-04,2024-12-16,1,1,,3,1,3,2
ORD4995,POST046,CUST196,"'25.999626112710565, -80.01589429671441'",Drivers-License,2024-12-05,2024-12-17,2,1,,1,1,1,1
ORD4996,POST047,CUST197,"'25.849748202082843, -80.12990450962144'",ID-Card,2024-12-06,2024-12-16,1,2,,1,0,2,3
ORD4997,POST048,CUST198,"'25.522404855009583, -80.24149791433885'",ID-Card,2024-12-07,2024-12-17,2,1,,1,0,3,2
ORD4998,POST049,CUST199,"'25.531733335785923, -80.14438694026683'",ID-Card,2024-12-08,2024-12-18,3,5,,1,1,1,1
ORD4999,POST050,CUST200,"'25.839289123094254, -80.33885127043831'",Passport,2024-12-09,2024-12-19,4,3,,1,1,2,3
ORD5000,POST001,CUST201,"'25.94730969848191, -80.03644933854711'",ID-Card,2024-12-10,2024-12-20,5,1,,1,0,3,2
ORD5001,POST002,CUST202,"'25.820442553162362, -79.95668942395321'",Passport,2024-12-11,2024-12-20,5,1,,1,1,1,1
ORD5002,POST003,CUST203,"'25.93782601348557, -79.98978109570719'",ID-Card,2024-12-12,2024-12-24,2,2,,1,1,2,3
ORD5003,POST004,CUST204,"'25.511847725935276, -80.00810253864982'",Passport,2024-12-13,2024-12-26,4,1,3.0,1,1,3,2
ORD5004,POST005,CUST205,"'25.75542727741347, -80.2017106366047'",Fragile-Items,2024-12-14,2024-12-20,5,1,,3,1,1,1
ORD5005,POST006,CUST206,"'25.762522372826545, -80.18017847825867'",Letters,2024-12-15,2024-12-21,6,3,,1,1,2,3
ORD5006,POST007,CUST207,"'25.68175220697805, -80.06498517196425'",Drivers-License,2024-12-16,2024-12-24,2,1,2.0,2,1,3,2
ORD5007,POST008,CUST208,"'25.663399413278707, -80.37296746174944'",ID-Card,2024-12-17,2024-12-30,1,1,,2,1,1,1
ORD5008,POST009,CUST209,"'25.76366109569707, -80.12551684157276'",Drivers-License,2024-12-18,2024-12-28,6,2,1.0,1,1,2,3
ORD5009,POST010,CUST210,"'25.841543651107248, -80.12893796718615'",ID-Card,2024-12-19,2025-01-01,3,1,,1,1,3,2
ORD5010,POST011,CUST211,"'25.805792113381912, -80.3457613961003'",Passport,2024-12-20,2024-12-31,2,1,,1,1,1,1
ORD5011,POST012,CUST212,"'25.570606243276597, -80.24401496759435'",ID-Card,2024-12-21,2025-01-03,5,3,,1,1,2,3
ORD5012,POST013,CUST213,"'25.552048638912762, -80.18726218091521'",Drivers-License,2024-12-22,2025-01-02,4,1,,2,1,3,2
ORD5013,POST014,CUST214,"'25.67846792112256, -79.99274686350428'",Fragile-Items,2024-12-23,2024-12-31,2,1,,1,1,1,1
ORD5014,POST015,CUST215,"'25.817938927336897, -80.12527506598099'",Passport,2024-12-24,2025-01-04,6,2,,1,1,2,3
ORD5015,POST016,CUST216,"'25.78294727082013, -80.15578422151823'",Drivers-License,2024-12-25,2025-01-04,6,1,,2,1,3,2
ORD5016,POST017,CUST217,"'25.80787678191222, -80.06272148228375'",ID-Card,2024-12-26,2025-01-04,6,5,,1,1,1,1
ORD5017,POST018,CUST218,"'25.82040474675618, -80.18893750299252'",Passport,2024-12-27,2025-01-07,2,3,,1,1,2,3
ORD5018,POST019,CUST219,"'25.90747835882802, -80.0658073392726'",Drivers-License,2024-12-28,2025-01-07,2,1,,1,1,3,2
ORD5019,POST020,CUST220,"'25.989413568582965, -80.17077860887362'",ID-Card,2024-12-29,2025-01-08,3,1,,3,1,1,1
ORD5020,POST021,CUST221,"'25.658818172130896, -80.12366815515112'",Drivers-License,2024-12-30,2025-01-09,4,2,,2,1,2,3
ORD5021,POST022,CUST222,"'25.839889967172464, -80.2576287457792'",ID-Card,2024-12-31,2025-01-08,3,1,,1,1,3,2
ORD5022,POST023,CUST223,"'25.909168949949688, -79.98718952528391'",Drivers-License,2024-12-01,2024-12-11,3,5,,2,1,1,1
ORD5023,POST024,CUST224,"'25.630124154482164, -80.18953760382749'",Drivers-License,2024-12-02,2024-12-10,2,3,,2,1,2,3
ORD5024,POST025,CUST225,"'25.575456563017415, -80.44050761857686'",ID-Card,2024-12-03,2024-12-11,3,1,,1,1,3,2
ORD5025,POST026,CUST226,"'25.614341264456552, -80.15999969640811'",Drivers-License,2024-12-04,2024-12-13,5,1,,1,1,1,1
ORD5026,POST027,CUST227,"'25.893860711673156, -79.95749785883946'",Passport,2024-12-05,2024-12-14,6,2,,2,1,2,3
ORD5027,POST028,CUST228,"'25.703136920286397, -80.31700867229468'",ID-Card,2024-12-06,2024-12-17,2,1,,1,1,3,2
ORD5028,POST029,CUST229,"'25.932535692064185, -80.21486211113407'",ID-Card,2024-12-07,2024-12-18,3,5,,1,1,1,1
ORD5029,POST030,CUST230,"'26.009015555386213, -80.14458967118487'",Drivers-License,2024-12-08,2024-12-19,4,3,,1,1,2,3
ORD5030,POST031,CUST231,"'25.61192378936964, -80.3570436914399'",ID-Card,2024-12-09,2024-12-18,3,1,,2,1,3,2
ORD5031,POST032,CUST232,"'25.67406539160656, -80.09463539117331'",ID-Card,2024-12-10,2024-12-20,5,1,,1,1,1,1
ORD5032,POST033,CUST233,"'25.605806248806367, -80.43677345540092'",ID-Card,2024-12-11,2024-12-20,5,2,1.0,2,1,2,3
ORD5033,POST034,CUST234,"'25.63110226452024, -80.04796547220774'",ID-Card,2024-12-12,2024-12-21,6,1,,1,1,3,2
ORD5034,POST035,CUST235,"'25.7381654644354, -80.02579449490472'",Passport,2024-12-13,2024-12-26,4,5,,1,1,1,1
ORD5035,POST036,CUST236,"'25.92450064794925, -80.05170859316257'",Articles,2024-12-14,2024-12-21,6,3,,1,0,2,3
ORD5036,POST037,CUST237,"'25.82501442125398, -80.31959336895703'",Passport,2024-12-15,2024-12-24,2,1,,2,1,3,2
ORD5037,POST038,CUST238,"'25.90117311173014, -80.19316588710676'",Drivers-License,2024-12-16,2024-12-26,4,1,,1,1,1,1
ORD5038,POST039,CUST239,"'25.518707565490455, -79.94808382321428'",ID-Card,2024-12-17,2024-12-27,5,2,,3,1,2,3
ORD5039,POST040,CUST240,"'25.744816404900853, -80.04748415301398'",ID-Card,2024-12-18,2024-12-31,2,1,,2,1,3,2
ORD5040,POST041,CUST241,"'25.81411762402667, -80.14427648159271'",Drivers-License,2024-12-19,2024-12-30,1,5,,1,1,1,1
ORD5041,POST042,CUST242,"'25.633226298074497, -80.43689696520977'",Drivers-License,2024-12-20,2025-01-02,4,3,,1,1,2,3
ORD5042,POST043,CUST243,"'25.794967733493124, -80.31111576634028'",Passport,2024-12-21,2024-12-31,2,1,,2,1,3,2
ORD5043,POST044,CUST244,"'25.721911445973248, -80.3078622468815'",Drivers-License,2024-12-22,2024-12-31,2,1,,1,1,1,1
ORD5044,POST045,CUST245,"'25.64420299316681, -80.12036066672606'",ID-Card,2024-12-23,2025-01-04,6,2,,1,1,2,3
ORD5045,POST046,CUST246,"'25.844678761943978, -80.0338946274272'",Drivers-License,2024-12-24,2025-01-03,5,1,5.0,1,1,3,2
ORD5046,POST047,CUST247,"'25.732284786275052, -80.11431935333232'",Drivers-License,2024-12-25,2025-01-06,1,1,,2,1,1,1
ORD5047,POST048,CUST248,"'25.798012654732997, -79.97328196372443'",ID-Card,2024-12-26,2025-01-03,5,3,,1,1,2,3
ORD5048,POST049,CUST249,"'25.987181358264493, -80.02801137922448'",ID-Card,2024-12-27,2025-01-07,2,1,,1,1,3,2
ORD5049,POST050,CUST250,"'25.61806548608517, -80.0724646365861'",Drivers-License,2024-12-28,2025-01-07,2,1,,1,1,1,1
ORD5050,POST001,CUST251,"'25.538579555046585, -80.26580366382237'",Passport,2024-12-29,2025-01-09,4,2,,1,1,2,3
ORD5051,POST002,CUST252,"'25.512048278424857, -80.27549866051537'",Drivers-License,2024-12-30,2025-01-07,2,1,,1,1,3,2
ORD5052,POST003,CUST253,"'25.891518591541384, -80.31756346650064'",ID-Card,2024-12-31,2025-01-10,5,1,,1,1,1,1
ORD5053,POST004,CUST254,"'25.58659868305854, -80.43614203314479'",ID-Card,2024-12-01,2024-12-09,1,3,,1,1,2,3
ORD5054,POST005,CUST255,"'25.655459957239582, -80.00815271088405'",Passport,2024-12-02,2024-12-10,2,1,,1,1,3,2
ORD5055,POST006,CUST256,"'25.73735970732552, -80.33121021229867'",Passport,2024-12-03,2024-12-11,3,1,,1,1,1,1
ORD5056,POST007,CUST257,"'25.737791610501286, -80.15075964220837'",Passport,2024-12-04,2024-12-14,6,2,,3,1,2,3
ORD5057,POST008,CUST258,"'25.569086139510652, -79.94915117114584'",Drivers-License,2024-12-05,2024-12-14,6,1,,1,1,3,2
ORD5058,POST009,CUST259,"'25.770269135453944, -80.3682768322009'",ID-Card,2024-12-06,2024-12-14,6,5,,1,1,1,1
ORD5059,POST010,CUST260,"'25.94741066051024, -80.27381924787657'",ID-Card,2024-12-07,2024-12-18,3,3,,1,1,2,3
ORD5060,POST011,CUST261,"'25.562894475174005, -80.13444229533145'",Drivers-License,2024-12-08,2024-12-17,2,1,,3,1,3,2
ORD5061,POST012,CUST262,"'25.916571563371615, -80.05633910571024'",Passport,2024-12-09,2024-12-18,3,1,,1,1,1,1
ORD5062,POST013,CUST263,"'25.674383262312606, -80.39112037311068'",Drivers-License,2024-12-10,2024-12-19,4,2,,1,1,2,3
ORD5063,POST014,CUST264,"'25.572355829722113, -80.15071557621334'",ID-Card,2024-12-11,2024-12-23,1,1,,3,0,3,2
ORD5064,POST015,CUST265,"'25.97840151243796, -80.3102413209259'",Passport,2024-12-12,2024-12-24,2,5,,2,1,1,1
ORD5065,POST016,CUST266,"'25.51616606555799, -80.09644118780338'",ID-Card,2024-12-13,2024-12-24,2,3,,1,1,2,3
ORD5066,POST017,CUST267,"'25.929727585827738, -80.2432050055629'",ID-Card,2024-12-14,2024-12-23,1,1,,1,1,3,2
ORD5067,POST018,CUST268,"'25.838583930631437, -80.20211281835354'",Drivers-License,2024-12-15,2024-12-27,5,1,2.0,2,1,1,1
ORD5068,POST019,CUST269,"'25.54462721631965, -79.96874325305653'",ID-Card,2024-12-16,2024-12-24,2,2,,1,0,2,3
ORD5069,POST020,CUST270,"'25.85792229014835, -80.11184729372955'",Passport,2024-12-17,2024-12-28,6,1,,1,1,3,2
ORD5070,POST021,CUST271,"'25.656294629862188, -80.27975774220546'",Drivers-License,2024-12-18,2024-12-31,2,5,,1,1,1,1
ORD5071,POST022,CUST272,"'25.700179609165605, -80.32003303640779'",ID-Card,2024-12-19,2025-01-01,3,3,,3,1,2,3
ORD5072,POST023,CUST273,"'25.637346239033043, -80.02547750093287'",ID-Card,2024-12-20,2024-12-30,1,1,,1,1,3,2
ORD5073,POST024,CUST274,"'25.70780413596453, -80.10620540939148'",ID-Card,2024-12-21,2025-01-02,4,1,,1,1,1,1
ORD5074,POST025,CUST275,"'25.962029624117523, -80.38506037765195'",ID-Card,2024-12-22,2024-12-31,2,2,,1,1,2,3
ORD5075,POST026,CUST276,"'25.569571637720706, -80.29133072091341'",Articles,2024-12-23,2024-12-30,1,1,2.0,2,0,3,2
ORD5076,POST027,CUST277,"'25.82152304959393, -80.18886734827801'",Drivers-License,2024-12-24,2025-01-04,6,5,,1,0,1,1
ORD5077,POST028,CUST278,"'25.718780243259747, -79.94745111191622'",ID-Card,2024-12-25,2025-01-06,1,3,,1,1,2,3
ORD5078,POST029,CUST279,"'25.52088996753053, -80.05214195944443'",ID-Card,2024-12-26,2025-01-07,2,1,3.0,1,1,3,2
ORD5079,POST030,CUST280,"'25.741763322341587, -80.10757331100456'",ID-Card,2024-12-27,2025-01-08,3,1,,1,1,1,1
ORD5080,POST031,CUST281,"'25.878163702329616, -80.38137018868171'",ID-Card,2024-12-28,2025-01-09,4,2,,2,1,2,3
ORD5081,POST032,CUST282,"'25.98719415406505, -80.18000667577645'",Drivers-License,2024-12-29,2025-01-07,2,1,,1,1,3,2
ORD5082,POST033,CUST283,"'25.622919760733417, -79.94213264755089'",ID-Card,2024-12-30,2025-01-08,3,5,,3,1,1,1
ORD5083,POST034,CUST284,"'25.750511102999994, -79.96179783002849'",Passport,2024-12-31,2025-01-09,4,3,5.0,1,1,2,3
ORD5084,POST035,CUST285,"'25.932068649494223, -80.2440312635921'",ID-Card,2024-12-01,2024-12-09,1,1,,3,1,3,2
ORD5085,POST036,CUST286,"'25.797401389746963, -80.07846468302968'",Drivers-License,2024-12-02,2024-12-12,4,1,,3,1,1,1
ORD5086,POST037,CUST287,"'25.772830371483614, -80.1337598186216'",Drivers-License,2024-12-03,2024-12-14,6,2,,2,1,2,3
ORD5087,POST038,CUST288,"'25.62634506792209, -80.42349434886474'",Letters,2024-12-04,2024-12-12,4,1,,2,1,3,2
ORD5088,POST039,CUST289,"'25.639428476159573, -80.15736004315787'",ID-Card,2024-12-05,2024-12-14,6,1,,1,1,1,1
ORD5089,POST040,CUST290,"'25.62181290459235, -80.00194120338917'",ID-Card,2024-12-06,2024-12-17,2,3,,1,1,2,3
